Time,MW,HP TBN SPEED,HP INLET STM PRESS AFTER CV 1,HP INLET STM PRESS AFTER CV 2,HP INLET STM PRESS AFTER CV 3,HP INLET STM PRESS AFTER CV 4,HP 1ST STAGE PRESSURE #1,HP 1ST STAGE PRESSURE #2,CV #1 POSITION FEEDBACK,CV #2 POSITION FEEDBACK,CV #3 POSITION FEEDBACK,CV #4 POSITION FEEDBACK,VENT VALVE LINE,CV CHEST INNER TEMP #2,CV CHEST OUTER TEMP #2,LPA EXHAUST VACUUM PRESSURE #1,LPA EXHAUST VACUUM PRESSURE #2,LPA EXHAUST VACUUM PRESSURE #3
2021-09-18 1:55,482.1611023,3599.991943,216.7125397,217.5581818,210.0195923,157.9425354,163.0010681,162.5804291,50.56158829,50.49913788,50.79264069,10.9321537,35.19953918,591.602356,573.5515137,41.86545563,42.17266083,41.48563766
2021-09-18 2:00,489.0996094,3598.85083,219.9982452,219.7238007,211.1272736,157.8746185,163.1725006,163.4716034,51.55364609,51.52251816,51.72410202,11.75730515,35.22449493,591.2103271,573.5286255,42.1627655,42.47414398,41.46040726
2021-09-18 2:05,493.5902405,3599.333252,220.6387939,218.2573242,214.3798218,163.8834534,168.775177,168.6551361,52.65122223,52.71331787,52.82452393,13.04609203,35.12185287,591.8861084,573.5028076,41.91691589,42.25429153,41.5512619
2021-09-18 2:10,494.4089355,3598.960693,220.6075745,218.6059723,212.9107666,162.4497528,165.3244934,165.167511,50.42965317,50.34922409,50.67564392,10.68021488,35.12511826,591.3942871,573.572998,42.10918808,42.4295578,41.70855713
2021-09-18 2:15,489.4849548,3601.588379,217.3113556,217.5354004,206.2031708,151.5125275,160.4221802,159.8009796,46.67848206,46.44249725,46.81015015,6.836251259,35.13160324,591.7351685,573.5665894,42.10787582,42.41415787,42.00910187
2021-09-18 2:20,484.6723022,3601.144775,218.2089233,217.9460907,209.6348114,149.7049561,160.6975098,160.5407257,48.48637772,48.39920044,48.69461441,8.780031204,35.11676407,591.5791626,573.5953979,41.9459877,42.24780655,41.81494141
2021-09-18 2:25,484.2172241,3600.497803,216.4627838,216.2952271,206.7123413,148.5908203,159.8520966,159.6737366,50.48783493,50.46559906,50.69937897,10.7460165,35.17520523,590.935791,573.5856323,41.98047256,42.30288696,41.75415421
2021-09-18 2:30,497.2649231,3598.814453,223.1158295,220.5932922,219.3660431,152.7064209,165.9964752,165.7315521,59.16656113,58.23802567,58.44535446,18.51623344,35.21275711,591.7406006,573.5158691,42.01988602,42.32924652,41.10449982
2021-09-18 2:35,492.6961365,3599.622314,219.9494171,218.796463,215.1253662,151.2072754,162.6495514,162.5130463,53.26279068,53.29572678,53.46459579,13.61083508,35.09095764,590.1580811,573.5256958,42.17229843,42.50136948,41.26870346
2021-09-18 2:40,491.3249512,3599.072021,220.023407,218.0927124,213.6391907,149.7778168,162.9876556,162.8398132,53.23345566,53.24592972,53.47735977,13.58436584,35.08490753,591.8276367,573.2796021,41.96802902,42.29605865,41.26587296
2021-09-18 2:45,485.6841431,3602.554932,218.7134247,217.3330231,208.2315674,149.1789551,160.5736694,160.3173218,48.97554779,49.03175735,49.31671143,9.385902405,35.14512253,591.8468628,573.3532104,41.86314011,42.18790817,41.71130371
2021-09-18 2:50,487.6828308,3598.588867,218.9321289,215.8810577,212.8022461,149.4848328,161.4567413,161.4267578,56.70703888,56.72840118,56.9244957,16.99323463,35.10375595,591.4362793,573.5452271,41.90465546,42.18364334,41.72844315
2021-09-18 2:55,498.9307556,3601.020752,224.0606232,224.2220154,216.461319,154.8348389,165.2180634,165.1182098,50.95810318,50.90908813,51.1330986,11.19131851,35.09476852,590.5715332,573.5571289,42.17686462,42.51027679,41.42937469
2021-09-18 3:00,486.4459534,3598.282227,218.1751404,216.8900909,213.6977692,149.6974182,161.3184662,161.0936432,54.11886597,53.99585342,54.30316544,14.27223396,35.10701752,590.0013428,573.3728027,41.70378113,42.04310226,41.64440155
2021-09-18 3:05,491.1694946,3600.784424,216.8528137,217.3691711,208.3971863,149.7516327,159.5784912,159.6674347,48.99431229,48.9668808,49.19646072,9.262825966,35.12462997,589.2918091,573.1113892,42.41503525,42.71726227,41.3787117
2021-09-18 3:10,495.0155945,3600.018799,221.5818481,220.8952332,217.9938507,153.1787567,165.6535645,165.4486237,54.46451187,54.47304916,54.66936493,14.84219837,35.07038879,591.0829468,572.8471069,41.75802612,42.09440231,41.45307541
2021-09-18 3:15,482.9358826,3600.46167,216.6834106,216.2564392,208.9517059,148.9511871,158.3792267,158.2372589,49.46530151,49.39842224,49.73374939,9.718420982,35.14861679,589.6917114,572.7995605,41.98471832,42.2937088,41.65703583
2021-09-18 3:20,490.5332947,3599.226563,220.0205841,219.8652802,216.8605347,151.5957947,163.5155029,163.4084167,53.67437744,53.60813904,53.91942978,13.99306107,35.10129547,590.5317993,572.6529541,41.92967224,42.24194336,41.76800919
2021-09-18 3:25,484.7660828,3600.797607,218.5472565,218.3653259,212.204483,150.1664886,161.0940247,160.9562836,51.00562286,50.96889496,51.22245026,11.24803162,35.10514832,590.2730713,572.6520386,41.70475769,42.03226089,41.45275879
2021-09-18 3:30,481.1016235,3601.356689,215.437973,215.33255,208.5636597,147.4603882,157.7125854,157.6938934,47.91591263,47.980793,48.25680542,8.290999413,35.09366989,591.0751343,572.6577148,41.92504883,42.23438644,41.44974518
2021-09-18 3:35,493.719696,3597.916504,222.2846222,219.5167084,218.2908478,152.6072845,164.4633636,164.3442993,56.68603134,56.70264816,56.89592361,17.01893806,35.05471802,591.5571899,572.8076172,42.00862122,42.33985519,41.86693573
2021-09-18 3:40,495.7645264,3600.82251,222.2521057,221.6501465,214.4441071,151.8197327,164.3027039,164.1134186,50.60328293,50.74265289,50.94720078,10.96845245,35.08076859,590.4304199,572.9940186,42.31138992,42.63337708,42.14465714
2021-09-18 3:45,487.8293457,3602.26416,219.4804535,219.1260529,209.0700989,152.2731018,160.5368958,160.4601898,47.71352005,47.69981384,47.94202042,8.004060745,34.97938538,592.0403442,572.954834,41.82374573,42.13505173,41.74827576
2021-09-18 3:50,483.2929077,3602.392334,218.1956329,218.1156769,208.9725037,149.4318237,159.8465271,159.8155365,48.41336441,48.31128693,48.54924774,8.617653847,35.06880188,591.9145508,573.1244507,41.73201752,42.02890396,41.34798431
2021-09-18 3:55,487.9405823,3601.268799,218.9049835,218.389267,209.8630371,150.2529449,160.2351532,160.0690002,49.23689651,49.15898514,49.40472412,9.441888809,35.0586586,591.5626221,573.3504639,42.06106186,42.32966614,40.56370544
2021-09-18 4:00,492.2943115,3599.852051,224.2930298,222.3634644,218.4872894,154.421402,164.2336578,164.0956116,51.86135864,51.81231308,51.98230743,12.18696308,35.01284409,591.3822632,573.4268799,41.82762909,42.1686058,41.4687233
2021-09-18 4:05,480.0850525,3600.332031,215.1084595,214.8424835,208.86203,147.5041962,158.5184326,158.4287872,50.26210022,50.26560593,50.48820114,10.55443382,35.06659698,590.1349487,573.4064331,41.74781799,42.07748032,41.76946259
2021-09-18 4:10,486.8913269,3599.275635,218.6354065,217.2670288,213.5501556,149.8071899,162.0215759,161.8668213,54.69765854,54.72190094,54.89022446,15.00694847,35.04738235,591.8244629,573.1896973,41.70465469,42.03744888,41.20949554
2021-09-18 4:15,484.1612549,3599.372559,216.2947388,215.5207977,210.6472168,148.7518158,159.5779877,159.4511566,52.52688217,52.48044205,52.74262238,12.74551582,34.93727875,590.5188599,573.2573853,41.90198517,42.26826477,41.78391647
2021-09-18 4:20,486.0766296,3601.534424,220.0513611,219.2394867,213.8207092,151.0578156,161.4406433,160.9696198,50.63200378,50.5800209,50.82514191,10.85327625,35.00336838,591.0167236,573.156189,41.82506561,42.15316772,41.43122482
2021-09-18 4:25,484.6923218,3599.398438,218.0858307,216.1402588,214.2659302,149.7403107,161.2149353,161.1299896,54.93245697,54.87732697,55.07030869,15.23073483,34.98049927,590.2011108,573.1003418,41.92087555,42.25353622,41.47080994
2021-09-18 4:30,495.0805054,3599.008545,220.7687225,221.078064,216.6430359,152.9267883,164.5680237,164.4076233,54.62269211,54.68268967,54.89780045,14.93446541,35.00426865,590.335083,572.9590454,42.66219711,43.01036072,42.03746033
2021-09-18 4:35,485.1096191,3600.493896,219.3900299,217.7548981,211.6625366,149.9153595,160.8502502,160.7002258,50.58084869,50.54301834,50.79912949,10.85051346,35.06134415,590.2319336,572.8203125,42.25157547,42.56440735,41.44753265
2021-09-18 4:40,495.6827087,3600.791748,220.9390259,220.3250122,213.6888428,151.4999542,163.5890656,163.4851074,51.2459259,51.2712059,51.51116943,11.51908016,35.07193756,590.4785767,572.6862793,42.63134766,42.93060684,42.19369888
2021-09-18 4:45,486.5965271,3599.97583,217.1112213,216.6017151,208.7894745,147.81633,159.3254547,159.3253479,49.0717926,49.04866028,49.30381012,9.308720589,35.05498505,590.0828857,572.7211914,42.54057693,42.81481934,41.80379868
2021-09-18 4:50,495.9390259,3599.897705,222.734375,222.9558105,217.363205,154.1607971,164.8486481,164.7324219,52.06979752,52.01509857,52.24393845,12.29162121,35.04096603,590.8909302,572.6636963,42.43651199,42.7373085,41.54415894
2021-09-18 4:55,487.6362305,3600.071777,217.8608093,217.0136871,210.8964081,149.4989777,160.2579041,160.1620941,51.32479477,51.2722168,51.52880478,11.53406525,34.96540833,588.7591553,572.720459,42.46638489,42.75035858,41.01468658
2021-09-18 5:00,487.5422363,3602.036865,218.8700867,219.0590057,208.8909302,150.2236481,160.2908783,160.1618652,47.63729858,47.64511108,47.90447617,7.937588692,35.0697403,590.069519,572.4295044,42.3753891,42.72907257,41.65872955
2021-09-18 5:05,485.8843079,3598.924316,221.2518311,218.0417328,216.7627716,151.2540131,163.240509,163.2045746,59.89861679,59.80382919,60.10062027,20.20613289,34.98350906,590.0424194,572.2642822,41.90216827,42.19666672,41.83547974
2021-09-18 5:10,490.164856,3599.026367,216.2818604,215.8263855,210.6684875,148.9754791,160.4384003,160.2912445,52.46324921,52.46846771,52.73747635,12.74985981,34.98736572,587.1455078,572.125061,42.92415619,43.24403763,42.56537247
2021-09-18 5:15,499.7431335,3597.296875,227.5651703,228.0007935,228.0202332,156.9721375,169.9016571,169.7602844,66.9815979,66.95211029,67.19620514,27.25595665,34.94020462,587.3010254,571.6018677,42.32725906,42.60937119,42.17368317
2021-09-18 5:20,491.193512,3598.818848,217.981781,217.3756561,213.7452393,150.532608,162.3207703,162.2030029,54.73928833,54.83150101,55.03170395,15.07830143,34.90997696,584.6582031,570.9447632,43.04748535,43.41422653,42.46237564
2021-09-18 5:25,505.4789429,3598.533203,226.7007751,224.3268738,223.3793335,155.7802277,167.5738678,167.2689819,55.50321579,55.49739838,55.68716812,15.8113203,34.9796257,586.7631836,570.109314,43.22956848,43.56513977,42.44945908
2021-09-18 5:30,504.6851807,3599.096436,225.8125763,222.9304352,221.1676636,154.5468903,166.4204712,166.3483734,55.16817856,55.19207001,55.37759781,15.48945332,34.97214508,586.4163208,569.6796265,43.25902557,43.59104919,42.18656158
2021-09-18 5:35,502.7437134,3598.407471,226.7295074,222.4611816,222.9085999,155.4486847,167.0010223,166.9183655,57.31095505,57.27287674,57.4923439,17.67253685,34.90298462,586.7805786,569.3933716,43.07978821,43.4084053,41.80741501
2021-09-18 5:40,497.2906494,3600.279541,220.437851,219.5453949,212.3819427,151.2092285,162.6469116,162.3427429,51.42277527,51.21510315,51.61998749,11.454175,34.94202805,587.6696167,569.2952271,42.98852921,43.33779526,42.09319305
2021-09-18 5:45,486.3909607,3601.053711,217.9441528,217.6325531,209.3276672,150.5652771,160.0868683,160.2943115,48.1087532,48.07844543,48.26752472,8.3354702,34.9459877,589.4484863,569.4898682,42.58818054,42.9195137,42.25880814
2021-09-18 5:50,490.5433655,3598.342285,223.1915131,219.4278717,216.8946991,152.3225555,163.4647217,163.4384155,54.32295227,54.26740646,54.56084824,14.64573097,34.95126343,589.3973389,570.0308838,42.39973068,42.71360016,42.24862671
2021-09-18 5:55,491.2614136,3599.771729,220.3558807,219.197937,212.4502411,150.5122681,161.3977661,161.272049,50.32115936,50.32569885,50.52507401,10.64761829,34.92668915,587.7401733,570.4296265,42.78888321,43.09412766,42.5051651
2021-09-18 6:00,495.9424438,3599.338867,223.6911163,221.9754333,218.8839569,153.3997803,166.1807709,165.9081268,56.38733673,56.38425446,56.58440781,16.65880203,34.89674377,588.8397217,570.4512939,42.44282913,42.75400925,42.18976212
2021-09-18 6:05,490.7093201,3601.530518,220.5857239,219.6386566,213.0860138,152.4578094,162.0675964,161.9212189,50.81125641,50.82907104,51.00771332,11.08015823,34.9401207,589.364502,570.5203857,42.4969101,42.80992508,42.20293808
2021-09-18 6:10,484.5134583,3602.055908,215.1463928,216.4255219,206.0756683,148.098587,157.9466553,158.0385132,47.22259521,47.17840958,47.39208603,7.396555424,34.93696594,589.1888428,570.8167114,42.6583786,42.99105835,42.24202728
2021-09-18 6:15,492.8690491,3598.918945,220.8069916,219.5040436,216.402298,151.7288971,163.1122894,162.9761505,53.76312256,53.76931381,53.97909164,14.14062691,34.90371323,590.0476074,571.0528564,42.61085129,42.94855881,42.50017929
2021-09-18 6:20,492.1410828,3600.042236,221.4820709,220.1773987,216.8653107,152.0920105,163.5228577,163.3893127,53.48942947,53.45158005,53.66632462,13.66590595,34.94372559,588.5906372,571.3113403,42.55203629,42.89022827,42.35724258
2021-09-18 6:25,490.4085999,3600.60376,218.8756714,218.2261963,212.3273163,151.3086395,162.1757813,162.1257324,51.82375336,51.87078094,52.10749817,12.1373539,34.92440796,589.5916748,571.265625,42.57910538,42.90786362,42.38790131
2021-09-18 6:30,492.3641663,3599.216553,219.8071289,218.250412,214.5153046,151.1335754,162.3277893,162.1813507,53.28187943,53.20982742,53.44582748,13.54474735,34.93121338,590.2515869,571.3562622,42.8171463,43.13056564,42.11439133
2021-09-18 6:35,494.5896606,3601.658447,223.627655,221.368103,215.9757233,152.804718,163.0428009,163.0630951,50.24293518,50.23707962,50.47013855,10.49709129,34.85115433,590.4908447,571.6322021,42.77161026,43.10316086,42.26670837
2021-09-18 6:40,488.3474426,3600.547363,219.5956879,217.9309235,212.4302368,149.2439423,160.3633118,160.2471161,50.46065903,50.41464996,50.64621735,10.70170498,34.92276382,589.310791,571.8707886,42.62559128,42.97593307,42.57925797
2021-09-18 6:45,500.4674683,3600.552002,224.2359924,223.3132324,218.3663788,154.2707825,166.582901,166.6781158,54.9593544,55.04185867,55.25891495,15.35435581,34.84889221,590.7357178,571.8671875,42.7485733,43.07021332,42.28847885
2021-09-18 6:50,492.8883972,3599.282471,220.8925629,220.3951874,215.4115448,151.1526184,163.7164917,163.7169647,54.22070694,54.24981689,54.20838165,14.2981987,34.81248856,590.7176514,572.0623779,42.61537552,42.94820786,42.57349396
2021-09-18 6:55,492.3758545,3600.811768,219.2739105,219.4806213,212.4718323,150.5344696,161.3341827,161.1819916,50.15555954,50.17298889,50.3667717,10.49317646,34.75859833,590.6106567,572.2669678,42.83111572,43.18772507,42.54085541
2021-09-18 7:00,504.1920471,3599.293457,228.9243011,225.8885498,225.417923,156.9885559,168.9056244,168.7640839,56.54455566,56.57359695,56.73194504,16.85307503,34.83213806,592.1292725,572.4679565,42.78980255,43.09452438,42.0502243
2021-09-18 7:05,503.0996704,3600.44751,224.1704102,223.2916718,220.9585571,154.5168915,165.9150391,165.7171936,54.80083466,54.97278595,54.99438858,15.27047062,34.89626694,590.1337891,572.7211914,43.03476715,43.39941025,42.36941147
2021-09-18 7:10,494.6712341,3600.69873,222.91008,222.009079,215.0246124,153.1584473,164.3319702,164.0701294,52.47945786,52.50152969,52.70148849,12.73164845,34.83746338,590.6243896,572.6729736,42.83921432,43.18965912,42.57589722
2021-09-18 7:15,492.4351807,3600.67749,221.6250458,221.4892731,214.5844269,152.4558411,163.3259888,163.2474365,51.15427017,51.01729584,51.33147049,11.37192631,34.7829361,591.4664307,572.6815186,42.66786194,43.03116608,42.54379272
2021-09-18 7:20,489.96875,3600.038086,221.375351,219.3258209,214.2788391,150.9115295,161.5074921,161.8103333,50.36803055,50.371418,50.59366608,10.61471462,34.7713356,590.0732422,572.8355103,42.69752502,43.02099609,42.51707458
2021-09-18 7:25,499.8624268,3599.070557,227.4059601,223.8235168,222.7469482,155.7570801,167.894989,167.8192139,57.49099731,57.47993088,57.70417404,17.74069786,34.77235794,591.692688,572.7675171,42.54932404,42.82088852,42.21711349
2021-09-18 7:30,486.9654541,3601.373535,219.6030731,220.1278381,212.3407898,151.8215332,161.6442108,161.3926697,49.64641571,49.661129,49.84865189,9.90837574,34.8765564,590.5829468,572.9182129,42.42496872,42.73531723,42.08146286
2021-09-18 7:35,486.0256348,3598.822266,218.9641571,218.153595,213.6517944,151.2261658,160.8603668,160.7366943,52.58395004,52.62957764,52.78077316,12.88985062,34.74434662,590.7853394,572.8842773,42.50643539,42.81446075,42.453228
2021-09-18 7:40,486.9356689,3601.923584,219.1683197,219.0441589,210.6676483,150.2113953,161.5217438,161.4301453,50.23981094,50.25844193,50.41753769,10.49382591,34.70837402,591.0066528,572.9404297,42.51023865,42.84165955,42.23323059
2021-09-18 7:45,487.6252747,3599.307129,220.9483948,217.9747314,216.3919983,151.2867432,162.995697,162.9335632,56.08853912,56.06988907,56.26224136,16.39036369,34.75298691,591.1176758,572.9576416,42.42107773,42.69828033,42.34939194
2021-09-18 7:50,490.6438293,3601.734131,221.1732788,221.0182037,211.8135376,152.7252045,161.4204407,161.3604279,49.35041809,49.29158783,49.57051086,9.536943436,34.77107239,591.1709595,573.0122681,42.86298752,43.14304352,42.65772247
2021-09-18 7:55,490.8019714,3598.654541,223.3584137,221.0362701,221.6552887,153.3148041,164.9396057,164.9062347,58.27371216,58.29175186,58.51177597,18.63689041,34.77388382,591.6877441,573.0362549,42.48802948,42.77353287,42.47251892
2021-09-18 8:00,496.8294067,3598.02832,222.7561493,220.275238,218.8561554,152.7712097,164.1012268,164.3503265,56.04846191,55.89652252,56.12372208,16.17250824,34.80567932,590.845459,573.1497803,43.16802216,43.54420471,42.81466675
2021-09-18 8:05,498.5362854,3600.223633,227.0852814,224.8278503,222.6929626,156.2082214,166.5814209,166.4234467,53.64500427,53.53312683,53.76935577,13.88087559,34.71081924,592.2160034,573.1677246,42.80477142,43.12714386,42.6762619
2021-09-18 8:10,495.1521912,3598.940674,224.2534637,221.383255,220.3657684,153.7727814,165.4949951,165.397995,56.93016434,56.9390831,57.14583969,17.24254608,34.74603653,591.0546265,573.305603,42.65990829,43.00058365,42.56988144
2021-09-18 8:15,494.0167236,3601.806641,221.4367981,220.1691437,212.7179565,152.1048431,161.8807678,161.734024,50.40003586,50.38204575,50.58214951,10.64521885,34.76002121,590.6791992,573.3843384,43.09480286,43.42245865,42.85489655
2021-09-18 8:20,495.8644409,3601.472656,226.2088318,223.64505,217.6382904,153.8282776,165.1852722,164.9726105,50.71946335,50.72831345,50.90181351,10.99135017,34.7897377,592.1126709,573.336731,42.62822723,42.91769028,42.5990181
2021-09-18 8:25,491.8429565,3600.049316,223.8977356,221.6676636,217.4187469,152.7663116,164.0158844,163.8709412,53.20101929,53.22416687,53.4281044,13.53097153,34.66047287,590.5541382,573.352356,42.49790573,42.75941086,42.51992035
2021-09-18 8:30,488.3965149,3601.187256,219.4977264,219.2362213,211.1220093,150.7352448,161.1175385,160.9179688,49.66782761,49.64884949,49.85653687,9.899967194,34.73435593,590.9720459,573.232666,42.81685638,43.11930466,42.86796951
2021-09-18 8:35,493.54422,3600.324219,224.660675,221.9572296,215.9989929,153.7994232,164.0808716,163.9468384,50.81047058,50.75975418,50.96783829,11.03233242,34.68648529,591.1873779,573.203064,42.76197052,43.09383011,42.57001877
2021-09-18 8:40,491.6396484,3600.780518,221.9013824,221.064621,216.3774109,152.4185486,163.8497314,163.7294159,52.65562057,52.68597794,52.79515839,12.86212444,34.73954391,590.8637695,573.1734619,42.73864365,43.00904465,42.507164
2021-09-18 8:45,492.3075867,3600.313721,220.6703644,219.2927094,213.5495911,151.377121,162.6051788,162.4637146,51.31823349,51.28759384,51.47617722,11.60165691,34.68594742,590.9056396,573.1345825,42.91686249,43.22939682,42.84838867
2021-09-18 8:50,494.6544495,3599.856445,220.8233795,220.3806,215.4134369,152.6490173,163.2799072,163.165802,52.6817627,52.72817612,52.87628555,12.93836021,34.70930099,591.9935913,573.1240845,42.87539673,43.17795181,43.10972214
2021-09-18 8:55,489.9847412,3601.636963,221.3003387,220.7944946,214.944931,152.5819397,163.2662506,163.0519409,51.7897644,51.83192062,52.00466156,12.0441246,34.72776413,591.2399902,573.2877197,42.69951248,43.0174408,42.52999878
2021-09-18 9:00,487.3244019,3600.127441,219.1434631,219.5319519,212.8243866,150.4915466,161.4213562,160.9487,51.14338303,51.11634827,51.34175491,11.42138004,34.77195358,590.9571533,573.3243408,42.71772766,43.01562881,42.47168732
2021-09-18 9:05,494.8894043,3599.097412,224.7891083,221.7600555,220.2946777,153.6055756,165.9028778,165.5489044,55.75688171,55.80434799,55.96946335,15.99827194,34.75646591,591.0123291,573.2816772,42.86855698,43.09623337,42.74176407
2021-09-18 9:10,492.9872742,3597.935059,220.2776489,217.7827301,219.6279297,152.2782898,164.4427032,164.0805359,59.09885788,59.06071091,59.24836349,19.35734177,34.65851593,591.1538696,573.2550659,42.79373932,43.15113831,42.70089722
2021-09-18 9:15,499.8696594,3601.898438,224.5775757,223.5439301,215.9213562,154.3549194,165.3428345,165.4857941,50.80863953,50.88212585,50.60256577,11.10993958,34.75915527,592.1328125,573.262146,43.01653671,43.29639816,43.07495499
2021-09-18 9:20,491.497406,3601.067383,222.5475922,221.4060822,216.3599548,152.8401489,163.7688904,163.6412964,52.43703461,52.52325439,52.87479019,12.72734451,34.74202728,591.4708862,573.4192505,42.60523224,42.88892746,42.68286896
2021-09-18 9:25,491.5950012,3601,220.5817871,220.7022705,213.7385101,151.021225,161.3671417,161.2614594,48.91636276,48.77374649,49.18985748,9.152237892,34.74973679,590.727478,573.463562,43.02021408,43.35354233,43.02743912
2021-09-18 9:30,496.7162476,3601.315186,226.0415802,223.1998444,219.9138336,154.2042084,165.4762878,165.5266571,52.42217255,52.39869308,52.56753922,12.64537048,34.71298599,590.6452637,573.3705444,42.65005493,42.93848801,42.68864822
2021-09-18 9:35,491.5988464,3600.100342,221.5519562,220.6433105,217.1686859,152.0870667,163.3230438,163.1551971,52.40179443,52.37757492,52.58420944,12.68639278,34.6948204,589.5388184,573.1594849,42.8215065,43.12742615,42.81121063
2021-09-18 9:40,489.3251953,3602.22168,221.7691803,219.4542389,210.4398651,151.1548767,161.40979,161.2677307,48.70374298,48.65372849,48.84267807,8.91240406,34.73608017,591.1674194,572.8689575,42.83890533,43.17341614,42.86494064
2021-09-18 9:45,490.7145996,3600.788086,220.9055481,220.2943268,215.5662384,152.0289764,162.1800079,162.0937958,50.31809998,50.31209946,50.61746979,10.66801167,34.74580002,590.1459351,572.8580322,42.75082397,43.0807457,42.70244217
2021-09-18 9:50,491.3103943,3601.418945,222.842392,221.4502716,216.876236,152.165802,164.8845673,164.7581635,52.47838211,52.52795029,52.70473862,12.83305359,34.74168777,589.9655151,572.7310181,42.53186035,42.83165359,42.44439697
2021-09-18 9:55,485.2062378,3599.80249,215.5791931,217.0599823,210.0092926,150.2802429,159.1508942,159.0030518,50.1987114,50.05435562,50.23845673,10.30241299,34.6998024,589.5026245,572.5383911,42.77695465,43.05509186,42.55115891
2021-09-18 10:00,495.9057007,3599.553955,226.3157043,222.9521332,220.5899353,154.2573547,165.7030792,165.5322418,53.75444794,53.71263504,53.96950912,14.09056091,34.68071365,590.6162109,572.3494873,42.66862106,42.99131393,42.28000259
2021-09-18 10:05,488.5001831,3600.393066,219.4208527,218.8731384,215.6069183,150.7905273,161.8616638,161.5977936,51.75772476,51.78258133,51.91220856,12.02589798,34.71423721,589.6593628,572.3322754,42.52956009,42.80713654,42.45093155
2021-09-18 10:10,489.7918396,3600.538086,221.2311554,220.7488403,215.735672,151.7845306,162.6682739,162.6012726,51.36600494,51.41823578,51.71830368,11.75891399,34.70737839,590.7645874,572.265564,42.56998444,42.87404633,42.57445526
2021-09-18 10:15,486.2409363,3601.590088,219.8670502,218.3337555,208.9467773,150.2461395,160.1550751,160.0354462,48.8937645,48.80720901,49.0652504,9.133270264,34.72169113,590.2984009,572.371582,42.63061142,42.92934036,42.32437134
2021-09-18 10:20,488.2585449,3602.757324,219.4102783,219.5179443,209.7856293,150.5601044,161.1547089,160.9283142,47.84396362,47.7695694,47.92505264,7.934997559,34.71315765,590.2573242,572.425293,42.61178207,42.89505386,42.36440659
2021-09-18 10:25,489.1801453,3599.465332,222.7767487,219.8773346,217.550415,152.7172546,164.6432495,164.4638824,57.52084351,57.4854393,57.71934891,17.80127907,34.71192932,590.9520264,572.4121704,42.36429596,42.64162064,42.46573257
2021-09-18 10:30,495.8403625,3600.533936,222.9656982,221.5141602,216.0218048,152.9028015,163.5580292,163.3109283,51.69782639,51.68889618,51.91881561,11.93090057,34.74755478,590.0996094,572.5444946,43.11807251,43.45240402,42.84237289
2021-09-18 10:35,490.4446411,3600.558838,221.4880981,221.3118134,217.2180023,153.2186737,164.6500244,164.4840393,54.18057251,54.11694717,54.37562943,14.42359829,34.73014832,590.8743896,572.5438232,42.84368515,43.14208603,42.70449066
2021-09-18 10:40,493.4101563,3601.146729,221.170929,222.0526581,216.8151245,152.9212341,164.9771881,164.7910614,53.02663803,53.01906967,54.26622391,13.34593678,34.76958084,590.675415,572.6060181,42.79846191,43.08842468,42.69838715
2021-09-18 10:45,492.3412476,3600.302979,221.125351,219.6033173,214.9476471,151.5628815,162.9909515,162.5481262,54.06853485,54.08451843,54.30806732,14.31363392,34.79201508,590.1069336,572.6919556,42.83330917,43.14346695,42.82534409
2021-09-18 10:50,497.4321899,3599.25415,222.5246429,220.9906464,221.2016449,154.0757904,165.9885101,165.8374786,58.16963577,57.96840668,58.35688782,18.3133297,34.67144775,590.250061,572.6212158,42.82047272,43.15561676,42.4004364
2021-09-18 10:55,493.5025024,3600.980225,219.9198456,220.1878204,218.6755981,151.2305908,165.0457306,164.9343109,54.59510422,54.57759857,54.76360703,14.8570013,34.73608017,590.3959961,572.5836792,42.48225784,42.74269104,42.48476791
2021-09-18 11:00,490.0265503,3601.051025,219.1993103,218.7947235,213.8867188,150.6367798,162.9700928,163.0598907,53.22166061,53.3216362,53.48268509,13.5496664,34.76334763,590.9186401,572.5720825,42.60816193,42.91362381,42.72638321
2021-09-18 11:05,490.3544922,3602.585205,221.0552521,218.6222687,208.727066,150.7962494,160.7360687,160.3010101,47.6464653,47.4614296,47.69301224,7.799493313,34.73025894,591.090271,572.7028809,42.87759781,43.19881058,42.06940842
2021-09-18 11:10,488.9876404,3601.206055,219.8662262,218.9902496,212.9800568,150.4510498,162.1266327,161.9760895,50.96451187,50.97383881,51.2050705,11.2113905,34.79402924,590.5742798,572.8178101,42.66904831,42.97428513,42.51029587
2021-09-18 11:15,493.8493347,3598.855469,225.0815887,221.6971893,221.5998535,154.3573608,164.8177795,164.6633759,55.12712097,55.09017181,55.34809113,15.46854973,34.74627304,590.8040771,572.8189087,42.76225662,43.06164169,42.65006256
2021-09-18 11:20,489.7695618,3599.165771,221.1696167,219.3002319,214.9559479,150.1862946,162.3964844,161.9718475,54.74169159,54.10006714,54.37604141,14.44473934,34.76821518,590.6314697,572.840332,42.90617752,43.21411896,42.88799286
2021-09-18 11:25,497.6599731,3599.047119,224.0878448,221.7678528,221.1943359,153.9998169,165.7485352,165.6672516,56.47560501,56.46348953,56.751194,16.7743187,34.79323578,591.2960205,572.8804321,43.02299118,43.30597687,42.66179276
